x,y,boh,name
127.6,298.7,20,tet2pa
127.6,437.2,34,des2pa
127.6,445,22,tab2ar
127.6,467.2,17,des2pa
127.6,481.2,190,virose
127.62,444.11,13,pentma
127.63,90.1,29,solaha
127.66,315.91,54,simaam
127.7,43.3,52,oenoma
127.7,51.7,13,faraoc
127.7,122.7,17,tet2pa
127.7,154.8,-1,hybapr
127.7,156,16,mourmy
127.7,164.8,-1,cappfr
127.7,168.7,91,faraoc
127.7,177.9,20,hybapr
127.7,190.6,10,hybapr
127.7,198.1,-1,hybapr
127.7,205.6,15,hybapr
127.7,221,27,herrpu
127.7,253.9,105,maquco
127.7,280.5,36,hybapr
127.7,284.6,26,pri2co
127.7,351.3,19,hybapr
127.7,352.7,57,hybapr
127.7,423.7,-1,alsebl
127.7,445.6,-1,pentma
127.7,452.1,27,tet2pa
127.7,471.1,46,hybapr
127.7,498.8,14,des2pa
127.71,298.46,12,tachve
127.72,290.41,10,tet2pa
127.75,261.46,34,bactc1
127.8,33.8,39,faraoc
127.8,57.8,110,socrex
127.8,143.1,31,soroaf
127.8,154.26,11,mourmy
127.8,193.5,20,hybapr
127.8,212.4,33,hybapr
127.8,281.8,42,mourmy
127.8,301.4,39,tachve
127.8,304.5,68,chr2ar
127.8,308.21,16,sympgl
127.8,330.1,55,hybapr
127.8,345.8,23,alsebl
127.8,366.45,14,hybapr
127.8,385.6,24,faraoc
127.8,419.8,115,hassfl
127.8,469.5,14,stylst
127.8,479.2,55,tet2pa
127.8,492.7,68,tab2ar
127.81,247.66,13,gar2in
127.81,288.39,10,cou2cu
127.83,156.81,13,gar2in
127.9,69.9,655,pri2co
127.9,96.2,-1,nectci
127.9,158.2,-1,quaras
127.9,178.2,26,brosal
127.9,197.8,15,hybapr
127.9,263.5,46,cassel
127.9,286.1,45,ingago
127.9,290.1,13,maquco
127.9,295.2,36,beilpe
127.9,297.6,28,tet2pa
127.9,304.7,29,hybapr
127.9,329.3,38,hirttr
127.9,349.9,455,zantbe
127.9,379.8,-1,hybapr
127.9,439.6,-1,des2pa
127.9,440.4,145,faraoc
127.9,448,160,cordbi
127.9,467.9,112,cordbi
127.9,483.9,33,mourmy
127.91,448.4,12,tet2pa
127.99,390.48,16,annoac
128,37.6,33,malmsp
128,153.5,37,mourmy
128,176.3,110,crotbi
128,193.7,43,tri2pa
128,197.9,38,poutre
128,214.7,19,ouralu
128,233.1,35,chr1ec
128,244.4,62,hybapr
128,264.5,29,hybapr
128,265.1,12,mourmy
128,404.7,32,protpa
128,469,10,chr2ar
128,482.5,-1,mourmy
128.01,470.83,15,faraoc
128.04,289.54,16,heisco
128.04,389.74,14,micone
128.09,53.87,20,cou2cu
128.1,73.1,196,pri2co
128.1,84.7,25,ocotwh
128.1,112.9,482,apeime
128.1,140.9,95,oenoma
128.1,175.2,-1,pterro
128.1,204.2,26,pri2co
128.1,205.9,12,hybapr
128.1,242.4,26,mourmy
128.1,250.3,17,cassel
128.1,339.6,-1,hybapr
128.1,381,59,nectci
128.1,388.4,17,alsebl
128.1,392.4,38,eugega
128.1,411.11,13,mourmy
128.1,430.9,35,quaras
128.1,460.5,69,virose
128.1,461.5,24,protpa
128.14,28.07,12,sipapa
128.2,16.7,36,faraoc
128.2,21.9,17,des2pa
128.2,29,99,faraoc
128.2,100.4,40,calolo
128.2,130.7,55,loncla
128.2,178.9,54,faraoc
128.2,182.2,46,quaras
128.2,261.9,34,hybapr
128.2,276.5,17,simaam
128.2,451.2,18,chr2ar
128.2,469.2,43,faraoc
128.2,488.9,34,herrpu
128.22,356.13,14,laciag
128.23,426.52,13,swars2
128.28,95.97,13,caseco
128.28,459.25,12,mourmy
128.3,77.9,34,faraoc
128.3,79.6,12,mourmy
128.3,98.3,44,gar2in
128.3,116.3,72,oenoma
128.3,144.4,12,ingaum
128.3,150.8,16,sloate
128.3,193.1,20,hybapr
128.3,204.5,15,hybapr
128.3,207.9,20,hybapr
128.3,256.6,55,des2pa
128.3,295.2,17,alsebl
128.3,296.6,25,hybapr
128.3,374.6,17,hybapr
128.3,388.2,36,des2pa
128.3,390.7,453,tab2ar
128.3,468.3,16,ingaqu
128.31,370.13,12,hybapr
128.32,411.36,18,des2pa
128.32,413.58,13,ingama
128.33,409.55,16,gar2in
128.38,307.65,11,des2pa
128.39,410.4,20,hybapr
128.4,54.2,49,pri2co
128.4,109,73,guargu
128.4,140.7,25,hybapr
128.4,180.2,35,des2pa
128.4,204.1,14,soroaf
128.4,264.4,112,ingath
128.4,266.8,32,faraoc
128.4,288,37,mourmy
128.4,290.9,14,faraoc
128.4,298,30,guatdu
128.4,298.3,94,maquco
128.4,299.2,19,hybapr
128.4,302.5,60,protpa
128.4,306.1,18,swars2
128.4,340.9,36,coccma
128.4,352,18,mourmy
128.4,364.6,72,des2pa
128.4,429.2,37,swars2
128.42,130.47,15,gar2in
128.45,460.32,16,mourmy
128.46,495.55,17,faraoc
128.48,440.36,60,cecrob
128.5,0.3,13,des2pa
128.5,16.6,26,des2pa
128.5,22.8,17,hybapr
128.5,41.7,41,faraoc
128.5,80.3,23,faraoc
128.5,143.3,18,ouralu
128.5,183.1,33,tri2tu
128.5,195.8,20,hybapr
128.5,196.5,36,tri2tu
128.5,217.9,185,heisco
128.5,237.3,31,gar2in
128.5,274.6,59,pterro
128.5,287.4,19,gar2ma
128.5,341.6,115,perexa
128.5,350.8,65,randar
128.5,359.8,25,guetfo
128.5,378.5,28,hirttr
128.5,379.8,180,tri2tu
128.5,401.4,18,mourmy
128.5,452.2,28,des2pa
128.5,472.1,62,eugeco
128.53,370.37,15,hybapr
128.55,381.4,12,alsebl
128.6,6.4,45,virose
128.6,7.4,26,mourmy
128.6,11.4,-1,zantp1
128.6,17.8,28,pri2co
128.6,146.6,25,hybapr
128.6,152.3,74,gar2in
128.6,165.7,218,alsebl
128.6,185.1,46,hybapr
128.6,193.3,75,faraoc
128.6,206.3,15,micone
128.6,211.2,17,hybapr
128.6,223.2,20,guargu
128.6,243.5,30,des2pa
128.6,252.2,24,des2pa
128.6,276.7,68,laciag
128.6,290.4,-1,pterro
128.6,301.3,19,tet2pa
128.6,374.7,23,hybapr
128.6,379,26,tri2pa
128.6,409.9,30,faraoc
128.6,437.8,77,simaam
128.61,404.38,16,alsebl
128.63,385.14,10,hybapr
128.68,90.25,12,paligu
128.7,89,37,faraoc
128.7,110.3,116,socrex
128.7,160.9,-1,cappfr
128.7,166.6,32,faraoc
128.7,168.1,590,pri2co
128.7,274.4,126,protte
128.7,311.3,104,oenoma
128.7,344.6,21,hybapr
128.7,350.7,24,hybapr
128.7,357.4,18,des2pa
128.7,405.7,19,tab2ar
128.7,418.3,15,swars2
128.7,451.4,25,mourmy
128.7,453.9,48,ouralu
128.72,379.64,-1,hybapr
128.72,410.41,17,tet2pa
128.73,384.1,19,pentma
128.75,193.93,14,tet2pa
128.8,46.5,27,faraoc
128.8,77.9,92,maquco
128.8,80.2,15,mourmy
128.8,145.7,19,mourmy
128.8,165.9,133,randar
128.8,180.3,57,swars2
128.8,181.2,24,hybapr
128.8,199.8,30,gar2ma
128.8,215,43,faraoc
128.8,291.2,10,beilpe
128.8,296.1,26,tachve
128.8,316,55,faraoc
128.8,358.9,39,alsebl
128.8,402,14,hybapr
128.8,434.6,51,hybapr
128.8,452,22,mourmy
128.8,462,-1,tab2ar
128.8,489.5,24,hybapr
128.85,383.59,14,hybapr
128.9,3,93,oenoma
128.9,23.2,40,sloate
128.9,89.5,44,alsebl
128.9,148.5,32,hybapr
128.9,152.4,130,faraoc
128.9,154.8,70,nectpu
128.9,175.8,32,brosal
128.9,194.2,22,hybapr
128.9,198.8,27,cou2cu
128.9,207,61,faraoc
128.9,226.3,26,tachve
128.9,235.4,165,eugene
128.9,248.4,30,swars2
128.9,257.2,38,beilpe
128.9,257.8,21,tet2pa
128.9,272.7,17,simaam
128.9,283,23,tri2tu
128.9,286,72,poular
128.9,292.5,16,hybapr
128.9,296,16,hybapr
128.9,338.1,51,faraoc
128.9,426.1,31,hybapr
128.9,432.4,28,tet2pa
128.9,462.9,19,tet2pa
128.9,484.6,21,faraoc
128.9,492.1,38,hybapr
128.94,385.47,15,hybapr
128.95,147.85,11,mourmy
128.95,332.68,24,hybapr
128.96,47.59,13,swars1
129,39.1,10,tet2pa
129,67.3,15,mourmy
129,95.7,27,mourmy
129,103.6,100,oenoma
129,190.3,123,hirttr
129,206.2,-1,micone
129,208.8,126,maquco
129,213.5,13,sloate
129,219.8,25,faraoc
129,281,21,cassel
129,284.5,102,oenoma
129,290.4,42,perexa
129,387.6,68,swars2
129,450.1,29,tri2tu
129,489,75,faraoc
129,491.9,-1,beilpe
129.01,325.9,13,paligu
129.02,48.65,15,tet2pa
129.04,404.6,13,coccco
129.1,31.5,78,swars2
129.1,93.7,131,socrex
129.1,109.7,35,alsebl
129.1,113.7,332,guatdu
129.1,132.4,63,hirttr
129.1,179,17,hybapr
129.1,224,32,hybapr
129.1,254,68,faraoc
129.1,266.3,18,tet2pa
129.1,304.1,39,swars2
129.1,355.1,30,faraoc
129.1,371.2,28,hybapr
129.1,391.9,16,des2pa
129.1,393.9,24,hybapr
129.1,399.1,95,maquco
129.1,409.5,102,faraoc
129.1,410.91,13,tet2pa
129.1,411.2,21,gar2in
129.1,447.6,-1,hybapr
129.12,25.43,18,ingama
129.14,65.48,14,cou2cu
129.14,497.22,12,micone
129.17,76.17,12,swars1
129.18,315.53,19,cordbi
129.2,39.8,29,faraoc
129.2,60.6,49,stylst
129.2,67.2,39,faraoc
129.2,68.8,225,pri2co
129.2,89,71,tet2pa
129.2,95.6,120,gar2in
129.2,160.1,-1,gar2in
129.2,164,88,eugeoe
129.2,189.1,30,pentma
129.2,210.1,22,hybapr
129.2,234.8,30,mourmy
129.2,243.7,27,casesy
129.2,244.2,32,gar2in
129.2,299.6,29,protte
129.2,335.4,24,hybapr
129.2,344.9,60,maquco
129.2,345.1,22,des2pa
129.2,370.4,39,virose
129.2,375.5,16,hybapr
129.2,417.1,56,cappfr
129.2,486.2,18,hybapr
129.2,496.8,55,faraoc
129.21,346.18,12,des2pa
129.23,338.07,13,hybapr
129.26,373.72,23,alsebl
129.27,373.38,14,tet2pa
129.3,23.8,-1,soroaf
129.3,68,17,tachve
129.3,69.7,15,cou2cu
129.3,117.8,-1,oenoma
129.3,135.6,39,chr2ar
129.3,139.1,40,pterro
129.3,186.4,43,des2pa
129.3,203.8,27,faraoc
129.3,206.5,14,micone
129.3,242.8,22,hybapr
129.3,276.6,30,alsebl
129.3,281.2,24,pri2co
129.3,334.9,84,faraoc
129.3,346,101,faraoc
129.3,400.5,-1,pterro
129.3,406.6,19,faraoc
129.3,485.9,33,pterro
129.34,437.8,12,jac1co
129.4,75.8,59,faraoc
129.4,86.8,55,cassel
129.4,88.8,54,pterro
129.4,143.7,22,hybapr
129.4,145.2,35,cassel
129.4,145.9,107,hirttr
129.4,182.1,21,des2pa
129.4,190.1,27,des2pa
129.4,236.8,14,hybapr
129.4,248.5,111,socrex
129.4,258.2,16,tri2tu
129.4,276.8,650,tri2tu
129.4,357.5,50,swars2
129.4,403.9,15,hybapr
129.4,405.9,25,mourmy
129.4,415.4,76,faraoc
129.4,422.1,23,swars2
129.43,495.24,15,picrla
129.5,6.2,27,des2pa
129.5,96.2,43,caseco
129.5,101.1,28,faraoc
129.5,115.9,72,oenoma
129.5,242.8,21,laciag
129.5,269.6,116,oenoma
129.5,286.6,23,drypst
129.5,292.4,32,faraoc
129.5,327.6,25,soroaf
129.5,358.5,34,hybapr
129.5,372.8,41,pterro
129.5,408.5,183,lindla
129.5,433.9,18,des2pa
129.5,484,20,hybapr
129.5,486.9,28,malmsp
129.52,93.11,14,paligu
129.55,32.72,13,eugega
129.55,385.06,15,alsebl
129.56,390.27,11,poutre
129.6,67.7,13,cappfr
129.6,78.7,17,mourmy
129.6,109.6,63,socrex
129.6,141.1,65,picrla
129.6,143.5,484,tet2pa
129.6,145.1,28,faraoc
129.6,157.4,-1,psycho
129.6,158.6,13,mourmy
129.6,158.8,14,hirttr
129.6,159.4,56,quaras
129.6,170.1,76,alsebl
129.6,222,24,des2pa
129.6,255.5,40,des2pa
129.6,291.7,11,beilpe
129.6,298.6,25,faraoc
129.6,379.6,50,tachve
129.6,422.4,36,perexa
129.6,430.6,142,poular
129.6,464.68,10,hybapr
129.66,317.61,12,alsebl
129.69,487.13,12,hybapr
129.7,33,75,faraoc
129.7,68.9,65,faraoc
129.7,98.5,421,pri2co
129.7,149.1,15,hybapr
129.7,193.9,-1,hybapr
129.7,213.3,15,faraoc
129.7,214.3,24,faraoc
129.7,239.6,15,faraoc
129.7,261.6,16,calolo
129.7,263.1,14,eugega
129.7,264.8,-1,nectci
129.7,303.4,53,guatdu
129.7,336.8,28,virose
129.7,382.3,19,hybapr
129.7,395.9,10,micoaf
129.7,460.3,165,hirttr
129.7,465.5,17,mourmy
129.7,476.5,41,loncla
129.72,390.65,14,mourmy
129.77,384.42,15,hybapr
129.79,67.51,12,eugega
129.79,301.04,20,pterro
129.79,379.69,17,psycma
129.8,8,22,rinosy
129.8,21.6,24,psycho
129.8,26,37,faraoc
129.8,27.3,18,des2pa
129.8,34.2,155,virose
129.8,54.8,21,faraoc
129.8,62.1,24,mourmy
129.8,68.5,12,tet2pa
129.8,137.1,-1,psycho
129.8,142.8,47,soroaf
129.8,150.6,60,gar2in
129.8,154.3,18,tachve
129.8,157.6,11,quaras
129.8,179.8,41,faraoc
129.8,191.3,14,ouralu
129.8,203,67,faraoc
129.8,213.8,19,hassfl
129.8,238.4,-1,mourmy
129.8,293.9,31,maquco
129.8,297.5,32,faraoc
129.8,334.6,-1,hybapr
129.8,367.2,76,gar2ma
129.8,371.9,22,des2pa
129.8,407.7,61,faraoc
129.8,458.9,22,nectci
129.8,463.4,12,mourmy
129.8,478.5,28,psycma
129.84,22.42,52,cecrin
129.85,37.47,20,ingas1
129.86,242.66,10,cou2cu
129.88,415.18,12,eugeoe
129.9,21.8,-1,cou2cu
129.9,36.8,36,cappfr
129.9,81.6,13,lacmpa
129.9,94.4,27,faraoc
129.9,98.3,26,mourmy
129.9,126.1,130,hirttr
129.9,154.6,115,nectpu
129.9,155.3,34,ouralu
129.9,177.1,46,swars1
129.9,180.5,105,cordla
129.9,190.6,59,faraoc
129.9,196,60,ingaqu
129.9,196.6,-1,alsebl
129.9,232.3,44,mourmy
129.9,282,86,cordla
129.9,316.3,12,virose
129.9,369.8,-1,pterro
129.9,387.3,17,hybapr
129.9,426.6,-1,stylst
129.9,431.2,100,faraoc
129.9,452.2,239,cordal
129.9,464.2,77,soroaf
129.9,492,220,unonpi
129.92,308.53,63,hyeral
130,13.9,-1,oenoma
130,209.7,118,randar
130,261.1,39,tet2pa
130,289.7,85,cordbi
130,292.2,118,virose
130,354.4,29,faraoc
130,395.4,28,hybapr
130,429.3,-1,faraoc
130.1,0.1,33,soroaf
130.1,33,18,tet2pa
130.1,40.2,85,pri2co
130.1,77.5,42,protte
130.1,78,13,mourmy
130.1,111.2,18,tachve
130.1,130.6,30,quaras
130.1,178.8,-1,tet2pa
130.1,184.7,14,sloate
130.1,190.1,28,mourmy
130.1,223.3,-1,hybapr
130.1,250.1,25,tachve
130.1,256.7,142,virose
130.1,276.5,70,sloate
130.1,279.6,48,taline
130.1,295,31,des2pa
130.1,302.2,30,des2pa
130.1,331.4,24,faraoc
130.1,348.6,30,alsebl
130.1,362.1,80,swars2
130.1,367.9,31,cha2sc
130.1,382.8,48,alsebl
130.1,397.8,18,mourmy
130.1,456,19,protpa
130.1,462.4,12,hybapr
130.1,464.3,24,psycho
130.12,227.94,11,gar2ma
130.17,246.16,11,hybapr
130.18,439.02,23,cecrin
130.2,0.2,76,maquco
130.2,43.5,28,pri2co
130.2,70.1,65,faraoc
130.2,72.3,22,mourmy
130.2,73.3,22,protpa
130.2,74.9,11,mourmy
130.2,144.6,25,protpa
130.2,150.1,11,sloate
130.2,150.4,25,des2pa
130.2,160.5,70,faraoc
130.2,176.1,68,swars1
130.2,200.2,35,hybapr
130.2,227.7,24,faraoc
130.2,234.3,36,chr1ec
130.2,280.8,46,faraoc
130.2,321.7,-1,oenoma
130.2,353.3,18,mourmy
130.2,387.9,44,hybapr
130.2,401.1,23,swars2
130.2,417,32,faraoc
130.2,450.3,92,tab2ar
130.2,474.2,103,poular
130.2,489.4,23,des2pa
130.21,39.24,14,ingath
130.21,241.18,10,psycma
130.23,22.98,15,cecrin
130.24,375.43,12,hybapr
130.24,385.23,17,alsebl
130.24,404.18,17,gar2in
130.25,252.02,10,gar2in
130.26,435.73,15,hampap
130.27,386.55,12,swars2
130.3,50.3,102,oenoma
130.3,88,47,faraoc
130.3,109.6,105,faraoc
130.3,143.7,13,mourmy
130.3,178.1,75,quaras
130.3,183.6,36,des2pa
130.3,239,15,hybapr
130.3,239.8,29,laetth
130.3,247.6,166,maquco
130.3,257.4,17,soroaf
130.3,378.8,19,pterro
130.3,398.3,33,swars2
130.3,428.1,61,faraoc
130.3,448.1,-1,swars1
130.3,486.8,-1,hybapr
130.3,487.4,27,faraoc
130.3,495.2,13,pterro
130.3,498,19,gar2in
130.32,19.6,15,crotbi
130.34,149.06,11,hybapr
130.36,73.06,15,tachve
130.38,434.79,15,faraoc
130.4,67.6,15,mourmy
130.4,99.3,31,tri2tu
130.4,111.8,17,faraoc
130.4,120.4,85,randar
130.4,187.4,50,hirttr
130.4,200.2,-1,beilpe
130.4,202.6,16,tet2pa
130.4,230.9,108,socrex
130.4,242.4,20,hybapr
130.4,254.6,64,des2pa
130.4,283,55,faraoc
130.4,294.7,43,soroaf
130.4,306,-1,tet2pa
130.4,316.2,34,tachve
130.4,342.1,-1,hybapr
130.4,386.9,33,hybapr
130.4,391.1,25,des2pa
130.4,397.4,77,micoaf
130.4,398.5,48,gar2in
130.4,403.6,27,cordla
130.4,405.8,18,gar2in
130.4,429.3,20,protpa
130.4,444.6,12,hirttr
130.4,446.6,22,gar2in
130.4,483.1,17,cappfr
130.43,315.75,16,hybapr
130.43,455.12,12,alsebl
130.5,44.73,14,calolo
130.5,72.1,74,cassel
130.5,176.2,95,tri2tu
130.5,186.2,14,hybapr
130.5,195.5,78,ingago
130.5,204.3,87,beilpe
130.5,219.8,25,hybapr
130.5,221.4,37,faraoc
130.5,227.5,61,maquco
130.5,232.2,13,hybapr
130.5,234.1,38,chr1ec
130.5,267.3,182,pri2co
130.5,332.8,-1,mourmy
130.5,339.2,39,hybapr
130.5,357,65,alsebl
130.5,400.1,29,mourmy
130.5,467.8,17,mourmy
130.52,113.43,13,tet2pa
130.52,472.05,13,faraoc
130.54,388.23,10,tet2pa
130.6,32.7,20,cupasy
130.6,39.2,115,pri2co
130.6,123.6,17,psycma
130.6,127.2,34,protpa
130.6,176.9,102,eugeoe
130.6,194.4,62,faraoc
130.6,220,-1,faraoc
130.6,298.1,40,des2pa
130.6,304.4,130,tri2tu
130.6,337.5,25,hybapr
130.6,376.1,28,hybapr
130.6,395.9,20,micoaf
130.6,446.3,82,tri2pa
130.6,458.8,-1,hybapr
130.6,479.8,21,faraoc
130.6,488.2,159,faraoc
130.65,21.53,18,cecrin
130.65,332.54,14,psycma
130.68,454.38,11,mourmy
130.7,9.1,63,heisco
130.7,9.8,35,randar
130.7,10.7,32,des2pa
130.7,42,16,tet2pa
130.7,54.3,59,des2pa
130.7,65.9,68,faraoc
130.7,170.1,54,faraoc
130.7,195.3,40,des2pa
130.7,210.4,18,des2pa
130.7,212.5,77,hirttr
130.7,250.5,74,swars2
130.7,266,21,cupasy
130.7,345.1,33,maquco
130.7,354.2,36,swars2
130.7,354.5,31,faraoc
130.7,380.2,21,alsebl
130.7,419.2,-1,alsebl
130.7,430.2,115,faraoc
130.7,432.5,219,poular
130.7,450.9,268,cordbi
130.71,301.15,-1,tachve
130.73,305.51,14,faraoc
130.75,66.1,13,calolo
130.76,161.68,30,cordal
130.78,380.91,12,laciag
130.8,6.9,29,faraoc
130.8,17,37,virose
130.8,82.5,17,protpa
130.8,95.4,18,malmsp
130.8,99.7,80,faraoc
130.8,151.75,12,simaam
130.8,157,24,eugeoe
130.8,199.2,32,gar2ma
130.8,279.8,93,pri2co
130.8,300.9,72,protte
130.8,303.8,22,tet2pa
130.8,317.2,47,mourmy
130.8,330.1,37,hybapr
130.8,358.7,-1,hybapr
130.8,392.8,16,virose
130.8,393,17,des2pa
130.8,393.1,13,alsebl
130.8,406.2,25,cupasy
130.8,449,36,laetth
130.8,483.2,29,hybapr
130.81,110.73,13,tachve
130.81,384.24,12,psycac
130.82,377.91,10,hybapr
130.87,406.56,11,tet2pa
130.9,64.6,57,chr1ec
130.9,100.9,23,mourmy
130.9,112,27,tri2tu
130.9,114.2,150,gar2in
130.9,155.5,25,ouralu
130.9,208.4,33,des2pa
130.9,225.7,56,hybapr
130.9,306.4,18,hybapr
130.9,320.1,572,tab2ar
130.9,326.1,29,hybapr
130.9,350.9,286,ingama
130.9,351.1,30,mourmy
130.9,354.6,140,tri2tu
130.9,405.37,15,cordla
130.9,425.9,52,faraoc
130.9,440.2,22,hybapr
130.9,455.4,72,faraoc
130.9,462.5,40,faraoc
130.91,329.01,16,paligu
130.91,414.83,15,eugeoe
130.92,22.86,14,tab2ar
131,42.1,58,oenoma
131,57.3,-1,sipacr
131,88,129,socrex
131,89.6,13,des2pa
131,92,25,eugeoe
131,215.8,34,faraoc
131,239,20,tet2pa
131,265.6,12,mourmy
131,285.2,102,eugeco
131,287.1,27,cappfr
131,361.3,116,oenoma
131,431.9,27,soroaf
131,470.1,24,faraoc
131.01,27.4,42,cecrin
131.01,85.84,11,eugega
131.01,306.7,39,herrpu
131.04,76.77,14,mourmy
131.06,467.29,10,laciag
131.08,412.14,42,unonpi
131.1,18.74,22,psycho
131.1,28.2,21,protpa
131.1,29.2,23,tet2pa
131.1,74.2,21,randar
131.1,76.3,25,cappfr
131.1,102,29,maquco
131.1,127.9,49,pterro
131.1,186.6,16,ouralu
131.1,193,25,hybapr
131.1,207.3,15,hybapr
131.1,211.6,54,faraoc
131.1,217,67,des2pa
131.1,264.6,18,tab2ar
131.1,297.4,27,poutre
131.1,319.5,22,hybapr
131.1,326.3,43,hybapr
131.1,335.4,40,faraoc
131.1,335.7,23,hybapr
131.1,379,41,guatdu
131.1,438.68,11,paligu
131.1,450.2,100,micoar
131.1,452.2,15,mourmy
131.1,465.1,-1,ocotce
131.1,480.6,-1,hybapr
131.14,109.34,20,ingas1
131.14,475.24,17,faraoc
131.18,66.64,12,eugega
131.2,5.3,65,alsebl
131.2,61.4,46,tet2pa
131.2,74.1,28,ingaum
131.2,87.4,55,maquco
131.2,104.1,125,cou2cu
131.2,125.9,29,soroaf
131.2,130,25,psycma
131.2,142.25,21,eugega
131.2,144.1,17,swars1
131.2,152,-1,mourmy
131.2,155.2,26,soroaf
131.2,179.9,23,hybapr
131.2,184.1,22,hybapr
131.2,185.9,30,mourmy
131.2,214.2,205,tri2tu
131.2,230.4,61,swars2
131.2,237.1,34,tab2ar
131.2,287.1,24,swars2
131.2,287.8,24,faraoc
131.2,299.3,37,ocotpu
131.2,300.9,52,hirttr
131.2,344.3,22,gar2in
131.2,354.1,17,des2pa
131.2,357.5,74,ingath
131.2,380.9,113,socrex
131.2,396.3,30,faraoc
131.2,422,47,des2pa
131.2,427,49,faraoc
131.2,474.2,52,swars2
131.2,493.1,27,eugega
131.24,75.72,11,tachve
131.26,421.23,14,herrpu
131.27,24.49,11,tri2tu
131.3,25.4,27,mourmy
131.3,62.5,18,mourmy
131.3,78.2,16,faraoc
131.3,106.3,165,tet2pa
131.3,155.6,26,quaras
131.3,170.1,33,brosal
131.3,184.7,16,eugega
131.3,189.6,18,swars1
131.3,205.1,19,hybapr
131.3,206.7,10,hybapr
131.3,238.8,33,alsebl
131.3,296.6,38,hybapr
131.3,377.4,17,cou2cu
131.3,467,12,poutre
131.36,450.55,13,gar2in
131.38,337.48,11,hybapr
131.4,36,-1,eugega
131.4,59.4,98,oenoma
131.4,72.8,20,mourmy
131.4,95.1,24,faraoc
131.4,131.7,34,hybapr
131.4,139,50,cordla
131.4,209.8,46,maquco
131.4,263,38,ingago
131.4,265.6,17,protte
131.4,274.8,106,oenoma
131.4,301.5,15,nectci
131.4,315.2,48,ingaum
131.4,381.1,22,psycho
131.4,400.4,75,tab2ar
131.4,411.9,18,ouralu
131.4,412.3,120,brosal
131.4,444.4,11,quaras
131.4,450.1,15,des2pa
131.4,459.3,-1,des2pa
131.4,467.2,351,tri2tu
131.4,498.9,-1,ocotwh
131.46,229.86,14,pri2co
131.49,19.02,22,cecrin
131.49,187.02,26,ade1tr
131.5,20.5,-1,eugega
131.5,40.6,25,hybapr
131.5,87.6,18,heisco
131.5,92.6,94,heisco
131.5,103.9,15,alsebl
131.5,125,21,tet2pa
131.5,134.5,48,heisco
131.5,151.6,36,mourmy
131.5,210.5,15,mourmy
131.5,239.9,17,hybapr
131.5,244.8,50,pri2co
131.5,261.2,12,swars1
131.5,264.8,28,ingaum
131.5,291.5,19,hybapr
131.5,318.8,35,hybapr
131.5,364.9,100,oenoma
131.5,376,36,faraoc
131.5,396.9,43,hirttr
131.5,440.2,27,hybapr
131.56,412.17,14,des2pa
131.57,422.37,-1,ingath
131.57,437.5,21,des2pa
131.59,300.62,10,des2pa
131.6,16.9,179,tachve
131.6,48.1,415,guatdu
131.6,98.4,55,faraoc
131.6,160.9,12,faraoc
131.6,169.6,33,alsebl
131.6,187.5,21,hybapr
131.6,200.1,31,hirttr
131.6,201.1,46,tet2pa
131.6,242.7,21,mourmy
131.6,272.1,80,faraoc
131.6,277.1,56,faraoc
131.6,290.4,53,cupasy
131.6,310.7,47,des2pa
131.6,315.7,29,protco
131.6,384.5,19,cordla
131.6,435.1,75,hirttr
131.6,436.2,37,faraoc
131.6,482.4,45,sipapa
131.6,494.3,15,hybapr
131.63,70.89,11,mourmy
131.63,458.63,13,faraoc
131.66,99.26,14,heisco
131.68,339.14,15,hybapr
131.69,374.77,15,hirttr
131.7,2.8,115,oenoma
131.7,60.8,15,cassel
131.7,157.2,19,faraoc
131.7,164.8,425,pochqu
131.7,183.7,22,hybapr
131.7,225.5,44,tet2pa
131.7,242.4,11,beilpe
131.7,282.8,370,tet2pa
131.7,321,40,hybapr
131.7,323.1,45,hybapr
131.7,324.9,21,hybapr
131.7,325.4,70,cassel
131.7,362.1,19,tet2pa
131.7,369.1,13,alsebl
131.7,461.6,-1,herrpu
131.7,476.5,50,coccma
131.8,10.4,81,heisco
131.8,16.8,137,unonpi
131.8,155.8,52,faraoc
131.8,166.1,14,cupasy
131.8,185.7,21,cupasy
131.8,197.8,24,faraoc
131.8,242.2,28,hybapr
131.8,246,40,beilpe
131.8,331.3,-1,hybapr
131.8,376.9,435,tab2ar
131.8,453.8,14,soroaf
131.8,460.1,70,swars2
131.8,465.1,13,mourmy
131.8,495.1,55,quaras
131.83,381.74,12,hybapr
131.84,24.77,14,hameax
131.86,315.49,14,tet2pa
131.88,158.72,18,tet2pa
131.9,50.9,18,protte
131.9,144.6,23,faraoc
131.9,184.2,27,hybapr
131.9,204.4,-1,hybapr
131.9,218.8,27,faraoc
131.9,242.6,25,des2pa
131.9,301.4,39,faraoc
131.9,332.1,18,swars1
131.9,341.9,27,hirttr
131.9,467.2,14,mourmy
131.92,114.41,12,tet2pa
131.93,378.91,18,alsebl
131.95,413.03,11,hybapr
131.96,410.46,14,mourmy
132,74.7,15,tri2tu
132,159.5,-1,des2pa
132,170.3,14,hybapr
132,189.1,-1,oenoma
132,191.8,19,tachve
132,195.4,15,gar2in
132,240.1,24,calolo
132,265.4,18,hirttr
132,304.4,22,hybapr
132,328.2,95,maytsc
132,334.2,27,hybapr
